no,name,display,weight(kg),os,core,codename,cpu(GHz),model_year,chipset,used,price
1279,[애플] 애플 맥북프로 13인치 2017년형 i5 터치바/논터치바,13인치(32~35cm),,,,,,2017,,False,998000
1280,애플 맥북프로 13인치 2018년 터치바 MR9V2KH/A 실버,13인치(32~35cm),,,,,,2018,,False,2120020
1281,애플 MXK72KH/A 맥북프로 실버 CTO변경(영문자판),13인치(32~35cm),,,,,,2020,,False,4600000
1282,Apple 맥북프로 13형 (MD101KH/A),13인치(32~35cm),2.06kg,MAC OS,듀얼코어,아이비브릿지(3세대),2.5,2012,인텔,False,1589000
1283,맥 2019/16형 맥북프로/MVVJ2KH/A +윈도우설치+사양변경,16인치(40~42cm),,,,,,2019,,False,3071880
1284,Apple 맥북프로 13형 레티나 리프레시 (MGX92KH/A),13인치(32~35cm),1.57kg,MAC OS,듀얼코어,하스웰(4세대리프레시),,2014,인텔,False,1993090
1285,애플 맥북프로 15인치 2014년형 i7/16G/512G,15인치(37~39cm),,,,,,2014,,False,1058000
1286,애플 MH)애플 맥북프로 15인치형 SSD 256G 18년형 MR932KH,15인치(37~39cm),,,,,,2018,,False,2760000
1287,맥 맥북프로15인치 터치바 MLH32KH/A 2016 256gb 16g,15인치(37~39cm),,,,,,2016,,False,2245000
1288,맥북프로 (단품구매불가)MVVJ2KH/A 옵션_Ram 32GB로 변경,16인치(40~42cm),,,,,,2019,,False,507600
1289,애플 맥북에어 13인치 2014년형 i5/4G/128G,13인치(32~35cm),,,,,,2014,,False,498000
1290,애플 맥북프로 15형 레티나 MR962KH/A 애플正品,15인치(37~39cm),,,,,,2018,,False,3070000
1291,미사용 애플 맥북 프로 15인치 2015년 특가판매,15인치(37~39cm),2.04kg,,쿼드코어,하스웰(4세대),2.2,2015,인텔,False,1780000
1292,애플 맥북에어 13인치 2011년형 i5/4G/128G,13인치(32~35cm),,,,,,2011,,False,324150
1293,애플 맥북에어 2019 13인치 i5/8GB/128GB 풀박스,13인치(32~35cm),,,,,,2019,,False,1020000
1294,Apple 맥북프로 19년형 스페이스그레이 MVVK2KH/A,16인치(40~42cm),,,,,,2019,,False,3557950
1295,맥북프로 2020 13인치 i5/16GB/1TB 풀박스,13인치(32~35cm),,,,,,2020,,False,2468820
1296,애플 맥북프로 2019 New MacBook Pro 16형 MVVL2KH/A,16인치(40~42cm),,,,,,2019,,False,3087620
1297,GOD 애플 맥북에어 13형 레티나 2018년형 (MREF2KH/A),13인치(32~35cm),,,,,,2018,,False,1816040
1298,애플 맥북에어 13인치 2013년형 i5/4G/128G B급,13인치(32~35cm),,,,,,2013,,False,366160
1299,Apple 맥북프로 13형 레티나 2017년형 (MPXY2KH/A),13인치(32~35cm),1.37kg,MAC OS,듀얼코어,,3.1,2017,인텔,False,2379990
1300,애플 2019/16형 맥북프로/MVVM2KH/A CTO주문 +추가구성선택,16인치(40~42cm),,,,,,2019,,False,3467480
1301,GOD Apple 맥북 에어 2020년형 M1 512G 실버 (MGNA3KH,13인치(32~35cm),,,,,,2020,애플,False,1990000
1302,맥북프로 2020 13인치 i7/16GB/512GB 풀박스,13인치(32~35cm),,,,,,2020,,False,2750000
1303,맥북프로레티나 SSD 쏘드라이브 하드 교체 업그레이드 1TB,,,,,,,,,False,214380
1304,애플 맥북프로 2019 13인치 i5/8GB/128GB 중고맥북프,13인치(32~35cm),,,,,,2019,,True,1150000
1305,애플 맥북프로 2019 13인치 i5/8GB/128GB 풀박스,13인치(32~35cm),,,,,,2019,,False,1023750
1306,애플 맥북에어 13인치 2013년형 i5/4G/128G 정품,13인치(32~35cm),,,,,,2013,,False,381690
1307,APPLE 2020 맥북에어 MVH42KH/A SSD 512GB,13인치(32~35cm),1.29kg,MAC OS,쿼드코어,아이스레이크,1.1,2020,인텔,False,1458000
1308,애플 맥북에어 MD760KH/B 중고노트북,13인치(32~35cm),,,,,,2012,,True,579000
1309,맥북프로 (G) APPLE 맥북프로 2019년형 MV912KH/A / 당일발송,15인치(37~39cm),,,,,,2019,,False,3130200
1310,Apple 맥북프로 15형 레티나 2017년형 (MLH32KH/A),15인치(37~39cm),1.83kg,MAC OS,쿼드코어,,2.6,2017,인텔,False,2658800
1311,[애플] 애플 맥북에어 13인치 2011년형 i5/4G/128G,13인치(32~35cm),,,,,,2011,,False,338000
1312,애플 맥북프로 15인치 i7 16gb MJLQ2KH/A A1398,15인치(37~39cm),,,,,,2015,,False,1355000
1313,애플 GOD Apple 맥북 에어 2020년형 M1 256G 스페이스 그레,13인치(32~35cm),,,,,,2020,애플,False,1508800
1314,애플 맥북프로 15인치 2019년형 i9/16G/512G A급,15인치(37~39cm),,,,,,2019,,False,2288960
1315,맥북프로 M1칩 13인치 터치바 2020 고급형 512GB 또는 CTO 선택가능,13인치(32~35cm),,,,,,2020,애플,False,1960000
1316,[무료배송] 애플 맥북에어 2020년형 13인치 512GB - 맥북에어,13인치(32~35cm),,,,,,2020,,False,1617600
1317,애플 맥북프로 13인치 2014년형 i5/8G/128G/256G,13인치(32~35cm),,,,,,2014,,False,598000
1318,MacBook Pro 13형/2.4GHz/8GB/512GB/실버(MV9A2KH/A),13인치(32~35cm),,,,,,2019,,False,2540000
1319,Apple 맥북프로 15형 레티나 (ME293KH/A),15인치(37~39cm),2.0kg,MAC OS,쿼드코어,하스웰(4세대),,2013,인텔,False,2748860
1320,[애플] GOD Apple 맥북 프로 13형 2020년형 M1 512G 실버 (MYDC2KH/A),13인치(32~35cm),,,,,,2020,애플,False,2490000
1321,Apple 맥북 에어 2020년형 M1 512G 골드 (MGNE3KH/A),13인치(32~35cm),1.29kg,macOS Big Sur,옥타코어,,3.2,2020,애플,False,1580000
1322,[애플] 애플 맥북에어 13인치 2014년형 i5/4G/128G,13인치(32~35cm),,,,,,2014,,False,498000
1323,애플 맥북프로 2020 13인치 i5/8GB/512GB 중고맥북,13인치(32~35cm),,,,,,2020,,True,1687500
1324,애플 2019/16형 맥북프로/MVVL2KH/A CTO주문 +추가구성선택,16인치(40~42cm),,,,,,2019,,False,3082260
1325,애플 맥북프로 2019 13인치 i5/8GB/256GB 풀박스,13인치(32~35cm),,,,,,2019,,False,1200000
1326,당일출고 애플 맥북프로 13형 MWP72KH/A CTO i7 UPGRADE 노트북,13인치(32~35cm),2.0kg,MAC OS,싱글코어,커피레이크-R(9세대),,2020,인텔,False,2760000
1327,미사용 애플 맥북프로 2013/2014/2015 13인치 특가,13인치(32~35cm),,,,,,2013,,False,878820
1328,맥북프로 애플 2019년형 맥북프로 MV962KH/A (스그) (주)찰스,13인치(32~35cm),,,,,,2019,,False,2632000
1329,2019 맥북프로 13형 터치바 8GB/256GB/TB/ 실버 MV992KH/A,13인치(32~35cm),,,,,,2019,,False,2219140
1330,애플 맥북프로 15인치 2013년형 i7/8G/512G SSD A급,15인치(37~39cm),,,,,,2013,,False,826160
1331,Apple 맥북 에어 2020년형 256G 스페이스 그레이 (MWTJ2KH/A),13인치(32~35cm),1.39kg,MAC OS,듀얼코어,아이스레이크,1.1,2020,인텔,False,1235000
1332,애플 M1탑재 신제품 맥북프로 13형 256GB Silver 터치바 - MYDA2KH/A,13인치(32~35cm),,,,,,2020,애플,False,1554800
1333,맥 2020맥북프로13형 i5/16GB/512GB MWP42KH 그레이,13인치(32~35cm),,,,,,2020,,False,2346000
1334,맥북프로 Apple M1 칩(8코어 CPU 및 8코어 GPU) 512GB 저장 용량 스페이,13인치(32~35cm),,,,,,2020,애플,False,1960000
1335,애플 맥북프로 13인치 2018년형 터치바 기본형/고급형,13인치(32~35cm),,,,,,2018,,False,1458000
1336,Apple 맥북프로 13형 레티나 2017년형 (MPXX2KH/A),13인치(32~35cm),1.37kg,MAC OS,듀얼코어,,3.1,2017,인텔,False,2090000
1337,"맥북 프로 13인치 터치바,기본형 고급형,2019,2020 생산,재고보유",13인치(32~35cm),,,,,,2019,,False,2140000
1338,애플 13인치 New MacBook Air 128GB MREA2KH/A 맥북,13인치(32~35cm),,,,,,2018,,False,1510000
1339,애플 맥북에어 13인치 2017년형 i5/8G/128G A급,13인치(32~35cm),,,,,,2017,,False,724960
1340,맥북프로 2015년 15인치 전시 특가,15인치(37~39cm),,,,,,2015,,False,1707020
1341,애플 맥북프로 2015 13인치 레티나 i5/8GB/128GB,13인치(32~35cm),,,,,,2015,,False,534050
1342,애플 GOD Apple 맥북 프로 13형 2020년형 M1 256G 실버 (MY,13인치(32~35cm),,,,,,2020,애플,False,1932000
1343,애플 뉴맥북 2017 12인치 M3/8GB/256GB 로즈골드풀박,12인치(29~31cm),,,,,,2017,,False,770780
1344,맥북프로 J) 2019년형 맥북프로 16인치/MVVK2KH/A/CTO 주문가능,16인치(40~42cm),,,,,,2019,,False,3627460
1345,애플 맥북프로 16인치 2019년형 i7/i9 기본형/고급형,16인치(40~42cm),,,,,,2019,,False,2590080
1346,애플 맥북에어 11인치 2014년형 i5/4G/128G/256G 정품,11인치(27~29cm),,,,,,2014,,False,468480
1347,[애플] 애플 맥북프로 13인치 2016년형 i5/8G/256G 터치바,13인치(32~35cm),,,,,,2016,,False,1098000
1348,애플 뉴맥북 12인치 2016년형 코어M/8G/256G,12인치(29~31cm),,,,,,2016,,False,678960
1349,애플 JH 애플 맥북프로 16형 2019년형 MVVJ2KH/A,16인치(40~42cm),,,,,,2019,,False,3374600
1350,맥북프로 Apple M1 칩(8코어 CPU 및 8코어 GPU) 256GB 저장 용량 스페이,13인치(32~35cm),,,,,,2020,애플,False,1690000
1351,애플 맥북프로 13형 512GB Silver 터치바 - MYDC2KH/A,13인치(32~35cm),,,,,,2020,,False,1845000
1352,맥북프로 중고 애플 맥북프로 레티나 13년 15.4형 ME294 CTO 1TB,15인치(37~39cm),,,,,,2013,,True,1314730
1353,[AK수원점][애플] 맥북에어13형스페이스그레이[128GB/MVFH2KH/A],13인치(32~35cm),,,,,,2019,,False,1490000
1354,Apple 맥북 에어 2020년형 M1 512G 스페이스 그레이 (MGN73KH/A),13인치(32~35cm),1.29kg,macOS Big Sur,옥타코어,,3.2,2020,애플,False,1580000
1355,애플 맥북프로 15인치 2019년형 i7/i9,15인치(37~39cm),,,,,,2019,,False,2098300
1356,맥북프로 15형 레티나 (MLH42KH/A) 새제품 오늘출발,15인치(37~39cm),,,,,,2016,,False,2392000
1357,GOD 애플 맥북에어 13형 2019년형 MVFL2KH/A,13인치(32~35cm),,,,,,2019,,False,2200000
1358,맥북프로 J) 2019년형 맥북프로 16인치/MVVK2KH/A/CTO 주문가능,16인치(40~42cm),,,,,,2019,,False,3627460
1359,[AK수원점][애플] 맥북에어13형스페이스그레이[128GB/MVFH2KH/A],13인치(32~35cm),,,,,,2019,,False,1490000
1360,halcon parts apple macbook pro 15.4 13 a1286 md103,,,,,,,2012,,False,151200
1361,Apple 맥북프로 15형 레티나 2017년형 (MPTV2KH/A),15인치(37~39cm),1.83kg,MAC OS,쿼드코어,,2.9,2017,인텔,False,2999990
1362,Apple 맥북프로 13형 레티나 2018년형 MR9Q2KH/A,13인치(32~35cm),1.37kg,MAC OS,쿼드코어,커피레이크(8세대),,2018,인텔,False,1834500
1363,애플 맥북에어 13 MVFH2KH 사양변경 (CTO) ipark,13인치(32~35cm),,,,,,2019,,False,4948680
1364,애플 GOD Apple 맥북 에어 2020년형 M1 256G 실버 (MGN93KH,13인치(32~35cm),,,,,,2020,애플,False,1508800
1365,미사용 애플 맥북프로 2013/2014/2015 13인치 특가,13인치(32~35cm),,,,,,2013,,False,878820
1366,Apple 맥북 에어 2020년형 M1 256G 스페이스 그레이 (MGN63KH/A),13인치(32~35cm),1.29kg,macOS Big Sur,옥타코어,,3.2,2020,애플,False,1250000
1367,애플 APPLE 2020 맥북프로13 512GB M1 MYDC2KH/A 실버 (CTO),13인치(32~35cm),,,,,,2020,애플,False,1782620
1368,Apple 맥북에어 11형 (MD224KH/A),11인치(27~29cm),1.08kg,MAC OS,듀얼코어,아이비브릿지(3세대),1.7,2012,인텔,False,1490000
1369,애플 맥북프로 13 /1.4GHz/QC/8GB/128GB CTO ipark,13인치(32~35cm),,,,,,,,False,1600800
1370,가온씨앤씨 Apple MacBook Air 13형 고급형 골드 2020년 신형,13인치(32~35cm),1.25kg,MAC OS,듀얼코어,,,2020,인텔,False,1720000
1371,GOD Apple 맥북 에어 2020년형 M1 256G 실버 (MGN93KH/A),13인치(32~35cm),1.29,,,,,2020,애플,False,1640000
1372,애플 맥북에어 MVH52KH/A 골드 CTO(영문자판),13인치(32~35cm),,,,,,2019,,False,4600000
1373,애플 맥북에어 13인치 2013년형 i5/4G/128G A급,13인치(32~35cm),,,,,,2013,,False,384560
1374,애플 맥북프로 13인치 2015년형 i5/8G/256G A급,13인치(32~35cm),,,,,,2015,,False,734160
1375,GOD17 Apple 맥북프로 13형 2020년형 MXK52KH/A,13인치(32~35cm),,,,,,2020,,False,2860000
1376,Apple 맥북프로 15형 레티나 2018년형 MR942KH/A,15인치(37~39cm),1.83kg,MAC OS,헥사코어,커피레이크(8세대),,2018,인텔,False,2590000
1377,Apple 맥북 프로 16형 2019년형 512G 스페이스 그레이 (MVVJ2KH/A),16인치(40~42cm),2.0kg,MAC OS,헥사코어,커피레이크-R(9세대),,2019,인텔,False,2905990
1378,맥북프로 2020 13인치 i5/16GB/256GB 풀박스,13인치(32~35cm),,,,,,2020,,False,2019600
1379,애플 2019 13형 New MacBook Air 128GB MVFK2KH/A,13인치(32~35cm),,,,,,2019,,False,1444400
1380,Apple 맥북 에어 2020년형 M1 256G 스페이스 그레이 (MGN63KH/A),13인치(32~35cm),1.29kg,macOS Big Sur,옥타코어,,3.2,2020,애플,False,1250000
1381,애플 맥북에어 13인치 2013년형 i5/4G/128G 정품,13인치(32~35cm),,,,,,2013,,False,398000
1382,맥북프로 2020 13인치 MWP52KH/A 미개봉,13인치(32~35cm),,,,,,2020,,False,2300000
1383,APPLE 맥북프로 13인치 MNQF2KH/A 512gb 애플노트북,13인치(32~35cm),,,,,,,,False,1600000
1384,애플 뉴맥북 2017 12인치 M3/8GB/256GB 로즈골드풀박,12인치(29~31cm),,,,,,2017,,False,731250
1385,[M1탑재 신제품]맥북에어 13형 512GB Gold - MGNE3KH/A,13인치(32~35cm),,,,,,2020,애플,False,1581100
1386,Apple 맥북에어 2020 골드 Z12B000A7 (M1-8코어 8코어 GPU) 포함 SSD 512GB 16GB,13인치(32~35cm),,,,,,2020,애플,False,1900000
1387,애플 맥북에어 13인치 2013년형 i5/4G/128G 정품,13인치(32~35cm),,,,,,2013,,False,358200
1388,애플 맥북에어 13인치 2012년형 i5/4G/128G,13인치(32~35cm),,,,,,2012,,False,358000
1389,애플 맥북프로 13인치 2014년형 i5/8G/128G A급,13인치(32~35cm),,,,,,2014,,False,550160
1390,맥북프로 (중고) 애플 맥북프로 13인치 MC374KH/A점검완료,13인치(32~35cm),,,,,,2012,,True,312100
1391,[애플]맥북프로 13형 512GB Space Gray 터치바 - MYD92KH/A,13인치(32~35cm),,,,,,2020,,False,1947500
1392,vs typec 확장 macbookpro 16인치 천둥번개 3는 화웨이 메이트북,,,,,,,,,False,148280
1393,맥 중고 애플 맥북프로 레티나 14년 15형 MGXC2 CTO 500G,15인치(37~39cm),,,,,,2014,,True,1349000
1394,애플 [M1탑재 신제품]맥북프로 13형 256GB Space Gray 터치바 - MYD82KH/A,13인치(32~35cm),,,,,,2020,애플,False,1554800
1395,맥북프로 16인치 고급형 MVVM2KH/A 실버 메모리 32GB,16인치(40~42cm),,,,,,2019,,False,4147110
1396,미사용 애플 맥북프로 2015 13인치 MF840,13인치(32~35cm),,,,,,2015,,False,1141440
1397,맥북 프로 레티나 i5 2015 256애플노트북 MACBOOKPRO,13인치(32~35cm),,,,,,2015,,False,1600000
1398,JH 애플 맥북프로 13형 레티나 2019년형 MV9A2KH/A 무료배송,13인치(32~35cm),,,,,,2019,,False,3335000
1399,애플 맥북프로 13인치 2015년형 i5/8G/256G A급,13인치(32~35cm),,,,,,2015,,False,734160
1400,애플 맥북프로 2020 13인치 i7/32GB/1TB CTO 풀박,13인치(32~35cm),,,,,,2020,,False,3750000
1401,APPLE 맥북프로15 MV902KH/A 正品,15인치(37~39cm),,,,,,2019,,False,3190000
1402,맥 (중고) 애플 맥북프로 13인치 MC700 A급 점검완료,13인치(32~35cm),,,,,,2012,,True,367080
1403,[애플] Apple 맥북 에어 13 주문제작(CTO -2020년형),13인치(32~35cm),,,,,,2020,,False,1990000
1404,Apple 맥북프로 13형 레티나 2017년형 (MPXW2KH/A),13인치(32~35cm),1.37kg,MAC OS,듀얼코어,,3.1,2017,인텔,False,1598990
1405,애플 맥북프로 2019 16인치 i9/16GB/1TB 풀박,16인치(40~42cm),,,,,,2019,,False,2875000
1406,Apple 맥북 에어 13 + 애플케어플러스(선택),13인치(32~35cm),,,,,,,,False,2760000
1407,애플 맥북프로 15인치 2016년형 i7/16G/256G/512G,15인치(37~39cm),,,,,,2016,,False,1598000
1408,애플 맥북프로13 MF839KH/A (i5-5257U/8G/SSD128G),13인치(32~35cm),,,,,,2015,,False,759000
1409,Apple 맥북프로 15형 레티나 2017년형 (MLW82KH/A),15인치(37~39cm),1.83kg,MAC OS,쿼드코어,,2.7,2017,인텔,False,3303490
1410,APPLE 2019 맥북프로16 MVVM2KH/A (정품)-G 당일출고,16인치(40~42cm),,,,,,2019,,False,3136950
1411,맥북프로레티나 SSD 쏘드라이브 하드 교체 업그레이드 1TB,,,,,,,,,False,214380
1412,애플 맥북프로 2019 13인치 i5/8GB/512GB 풀박스,13인치(32~35cm),,,,,,2019,,False,1552500
1413,애플 맥북프로 16형 2019년형 MVVM2KH/A 실버_JK,16인치(40~42cm),,,,,,2019,,False,3496000
1414,맥북프로 터치바 2019년형 16형 2.6GHz 6코어 9세대 i7 CTO 가능,16인치(40~42cm),2kg,MAC OS,헥사코어,커피레이크-R(9세대),,2019,인텔,False,3190000
1415,애플 맥북프로 16인치 2019년 i9-2.3Gz/16G/1B A급,16인치(40~42cm),,,,,,2019,,False,2850160
1416,TB)애플코리아 맥북에어 M1칩 13형 256G 그레이 MGN63KH/A,13인치(32~35cm),,,,,,2020,애플,False,1573210
1417,애플 맥북에어 13인치 2018년형 i5/8G/128G/256G,13인치(32~35cm),,,,,,2018,,False,898000
1418,맥북프로 13인치 2017년형 i5/8G/128G 논터치바 A급,13인치(32~35cm),,,,,,2017,,False,918160
1419,Apple 2020년 맥북 프로 13 코어i5 16GB SSD 256GB 스페이스 그레이,13인치(32~35cm),,,,,,2020,,False,1990000
1420,[애플] 애플 맥북프로 15인치 2013년형 i7/8G/256G 정품,15인치(37~39cm),,,,,,2013,,False,798000
1421,맥북프로 13인치 2017년 i5/8G/512G 터치바 고급형 A,13인치(32~35cm),,,,,,2017,,False,1168200
1422,애플 맥북프로 15인치 2013년형 i5/i7/8G/256G 정품,15인치(37~39cm),,,,,,2013,,False,734160
1423,애플 맥북프로 13인치 2013년형 i5/i7/8G/256G 정품,13인치(32~35cm),,,,,,2013,,False,598000
1424,애플 맥북프로13형 MV962KH/A 256GB (스그) ipark,13인치(32~35cm),,,,,,2019,,False,4795000
1425,Apple 맥북프로 15형 레티나 (ME665KH/A),15인치(37~39cm),2.02kg,MAC OS,쿼드코어,아이비브릿지(3세대),2.7,2013,인텔,False,3572380
1426,애플 2019/16형 맥북프로/MVVL2KH/A CTO주문 +추가구성선택,16인치(40~42cm),,,,,,2019,,False,3082260
1427,애플 MWP42KH/A 맥북프로 스페이스그레이CTO변경(영문자판),13인치(32~35cm),,,,,,2020,,False,4600000
1428,애플 맥북프로 15인치 2019년형 i9/16G/512G A급,15인치(37~39cm),,,,,,2019,,False,2288960
1429,GOD Apple 맥북 프로 13형 2020년형 M1 256G 스페이스 그레이 (MYD82KH/A),13인치(32~35cm),,,,,,2020,애플,False,2100000
1430,[애플] GOD Apple 맥북 에어 2020년형 M1 256G 스페이스 그레이 (MGN63KH/A),13인치(32~35cm),,,,,,2020,애플,False,1640000
1431,GOD Apple 맥북 에어 2020년형 M1 512G 스페이스 그레이 (MGN73KH/A),13인치(32~35cm),,,,,,2020,애플,False,1990000
1432,애플 GOD17 애플 맥북프로 16형 2019년형 MVVK2KH/A,16인치(40~42cm),,,,,,2019,,False,3891600
1433,"맥북에어 2020 13인치 M1칩 기본형,고급형",13인치(32~35cm),,,,,,2020,애플,False,1350000
1434,[애플] Apple 맥북 프로 13 M1칩 (8코어 CPU 및 8코어 GPU) 512GB - 2020년형,13인치(32~35cm),,,,,,2020,애플,False,1960000
1435,애플 Radeon Pro Vega 20 맥북프로 그래픽 변경,,,,,,,,,False,394680
1436,[애플] 애플 맥북프로 13인치 2018년형 터치바 기본형/고급형,13인치(32~35cm),,,,,,2018,,False,1458000
1437,애플 맥북에어 13인치 2018년형 i5/8G/128G/256G,13인치(32~35cm),,,,,,2018,,False,861190
1438,Apple 맥북에어 13형 (MD760KH/A),13인치(32~35cm),1.35kg,MAC OS,듀얼코어,하스웰(4세대),,2012,인텔,False,1408670
1439,Apple 맥북 프로 16형 2019년형 1T 스페이스 그레이 (MVVK2KH/A),16인치(40~42cm),2.0kg,MAC OS,옥타코어,커피레이크-R(9세대),,2019,인텔,False,3271920
1440,애플 맥북에어 2010 11인치 듀오2/4GB/128GB 중고맥북,11인치(27~29cm),,,,,,2010,,True,225000
1441,Apple 2019년 맥북 프로 터치바 13 스페이스 그레이 i5-2.4GHz quad-core SSD 256GB 16GB,13인치(32~35cm),,,,,,2019,,False,2393950
1442,맥북프로 15인치 2016년형 i7/16G/256G/512G 터치바,15인치(37~39cm),,,,,,2016,,False,1438200
1443,애플 애플 맥북프로 15인치 2015 미사용 기본형,15인치(37~39cm),,,,,,2015,,False,1780000
1444,Apple 맥북프로 19년형 스페이스그레이 MVVK2KH/A,16인치(40~42cm),,,,,,2019,,False,3557950
1445,MacBook Pro 16형/2.6GHz/16GB/512GB/실버(MVVL2KH/A),16인치(40~42cm),,,,,,2019,,False,3190000
1446,맥 노트북 맥북 인텔i7 5650U SSD256 MacBook Air A1466,13인치(32~35cm),,,,,,2015,인텔,False,826260
1447,(G) 맥북 2018년형 MR972KH/A (SSD 512GB) /당일배송,15인치(37~39cm),,,,,,2018,,False,2978200
