ID,cr_ID,assembly_time,eq_ID,process_time,ramp,servo_defect,data_defect,status
HDDSN06907,CRSTR01B,2015-03-11 11:07:00,EGRWT0100,2015-03-11 12:31:37,2096.0,3057.0,2458.0,pass
HDDSN06909,CRSTR01P,2015-03-08 13:40:00,EGRWT0100,2015-03-08 16:04:58,1812.0,3079.0,3308.0,pass
HDDSN06910,CRSTR01I,2015-03-11 10:06:00,EGRWT0109,2015-03-11 11:42:46,3814.0,2289.0,3583.0,pass
HDDSN06911,CRSTR01E,2015-03-10 04:27:00,EGRWT0111,2015-03-10 07:03:30,3088.0,4535.0,1651.0,pass
HDDSN06912,CRSTR01D,2015-03-11 19:33:00,EGRWT0114,2015-03-11 20:03:15,1108.0,4286.0,4243.0,fail
HDDSN06913,CRSTR01Q,2015-03-08 22:12:00,EGRWT0102,2015-03-08 23:15:43,5252.0,4145.0,1112.0,pass
HDDSN06914,CRSTR01I,2015-03-10 14:19:00,EGRWT0107,2015-03-10 16:23:44,1982.0,4433.0,3500.0,pass
HDDSN06915,CRSTR01Q,2015-03-11 13:47:00,EGRWT0103,2015-03-11 15:39:27,2064.0,4685.0,2066.0,pass
HDDSN06917,CRSTR01S,2015-03-11 02:19:00,EGRWT0108,2015-03-11 03:15:47,2836.0,3906.0,2281.0,pass
HDDSN06918,CRSTR01B,2015-03-07 18:17:00,EGRWT0105,2015-03-07 20:28:46,1032.0,2745.0,5167.0,pass
HDDSN06919,CRSTR01M,2015-03-11 06:10:00,EGRWT0103,2015-03-11 07:51:58,4610.0,4622.0,2795.0,pass
HDDSN06920,CRSTR01S,2015-03-07 08:19:00,EGRWT0103,2015-03-07 08:58:02,1916.0,2529.0,5829.0,fail
HDDSN06921,CRSTR01S,2015-03-09 13:12:00,EGRWT0113,2015-03-09 14:00:39,4040.0,4040.0,1631.0,pass
HDDSN06922,CRSTR01S,2015-03-11 06:23:00,EGRWT0101,2015-03-11 07:43:00,1957.0,3306.0,1851.0,pass
HDDSN06923,CRSTR01M,2015-03-05 11:38:00,EGRWT0112,2015-03-05 13:05:55,1941.0,3746.0,2465.0,pass
HDDSN06924,CRSTR01P,2015-03-08 04:12:00,EGRWT0114,2015-03-08 05:05:38,3307.0,3686.0,1664.0,pass
HDDSN06925,CRSTR01E,2015-03-11 01:43:00,EGRWT0110,2015-03-11 04:13:25,3686.0,4878.0,1535.0,fail
HDDSN06926,CRSTR01D,2015-03-06 00:43:00,EGRWT0109,2015-03-06 01:52:35,8411.0,5400.0,3451.0,fail
HDDSN06927,CRSTR01O,2015-03-10 11:35:00,EGRWT0107,2015-03-10 13:26:50,1004.0,2808.0,1746.0,pass
HDDSN06928,CRSTR01T,2015-03-10 15:01:00,EGRWT0101,2015-03-10 16:51:56,1057.0,6481.0,5316.0,fail
HDDSN06929,CRSTR01N,2015-03-06 15:28:00,EGRWT0109,2015-03-06 16:59:49,1005.0,6658.0,7437.0,fail
HDDSN06930,CRSTR01E,2015-03-08 00:18:00,EGRWT0103,2015-03-08 01:20:44,1002.0,4874.0,2273.0,pass
HDDSN06931,CRSTR01Q,2015-03-08 16:33:00,EGRWT0109,2015-03-08 18:07:43,2417.0,4533.0,2979.0,pass
HDDSN06933,CRSTR01Q,2015-03-06 04:23:00,EGRWT0106,2015-03-06 06:41:19,1001.0,7911.0,1552.0,pass
HDDSN06934,CRSTR01J,2015-03-11 18:51:00,EGRWT0113,2015-03-11 20:14:32,1009.0,5066.0,2489.0,pass
HDDSN06936,CRSTR01H,2015-03-07 16:59:00,EGRWT0109,2015-03-07 18:14:13,2230.0,3481.0,3154.0,pass
HDDSN06937,CRSTR01G,2015-03-07 04:57:00,EGRWT0111,2015-03-07 06:41:02,2336.0,2630.0,4336.0,fail
HDDSN06938,CRSTR01N,2015-03-05 10:33:00,EGRWT0102,2015-03-05 12:12:38,1025.0,5335.0,7231.0,pass
HDDSN06939,CRSTR01Q,2015-03-11 21:35:00,EGRWT0101,2015-03-11 22:48:11,4661.0,3939.0,1185.0,pass
HDDSN06940,CRSTR01H,2015-03-11 18:20:00,EGRWT0114,2015-03-11 21:18:27,1318.0,4140.0,1540.0,fail
HDDSN06941,CRSTR01N,2015-03-11 10:40:00,EGRWT0103,2015-03-11 11:51:53,1236.0,3801.0,1446.0,pass
HDDSN06942,CRSTR01A,2015-03-10 19:24:00,EGRWT0105,2015-03-10 21:45:29,1740.0,3631.0,1830.0,pass
HDDSN06943,CRSTR01T,2015-03-10 07:56:00,EGRWT0103,2015-03-10 09:52:37,1762.0,3775.0,1102.0,pass
HDDSN06944,CRSTR01L,2015-03-09 11:41:00,EGRWT0113,2015-03-09 12:45:29,1023.0,3303.0,1379.0,pass
HDDSN06945,CRSTR01O,2015-03-07 13:07:00,EGRWT0100,2015-03-07 16:49:50,1003.0,3234.0,5499.0,fail
HDDSN06946,CRSTR01N,2015-03-10 09:24:00,EGRWT0104,2015-03-10 11:01:23,3225.0,3445.0,1110.0,pass
HDDSN06947,CRSTR01J,2015-03-05 02:23:00,EGRWT0100,2015-03-05 05:32:23,1319.0,3848.0,1898.0,pass
HDDSN06948,CRSTR01C,2015-03-09 07:46:00,EGRWT0109,2015-03-09 09:10:04,4795.0,4798.0,1439.0,pass
HDDSN06949,CRSTR01J,2015-03-11 06:06:00,EGRWT0107,2015-03-11 06:54:46,2973.0,2671.0,1509.0,pass
HDDSN06950,CRSTR01F,2015-03-10 13:27:00,EGRWT0107,2015-03-10 15:00:25,2773.0,4929.0,4940.0,pass
HDDSN06952,CRSTR01E,2015-03-11 11:52:00,EGRWT0113,2015-03-11 12:58:27,1050.0,8008.0,1599.0,pass
HDDSN06953,CRSTR01O,2015-03-10 20:43:00,EGRWT0102,2015-03-10 23:06:21,7438.0,5223.0,4458.0,fail
HDDSN06954,CRSTR01E,2015-03-05 02:13:00,EGRWT0112,2015-03-05 03:19:01,2498.0,3447.0,1730.0,pass
HDDSN06955,CRSTR01T,2015-03-05 02:36:00,EGRWT0102,2015-03-05 05:48:29,1135.0,3742.0,1567.0,fail
HDDSN06958,CRSTR01I,2015-03-10 10:35:00,EGRWT0104,2015-03-10 11:48:49,1007.0,3341.0,4703.0,pass
HDDSN06959,CRSTR01E,2015-03-07 02:45:00,EGRWT0109,2015-03-07 03:50:33,3758.0,4022.0,4122.0,fail
HDDSN06960,CRSTR01T,2015-03-08 05:57:00,EGRWT0113,2015-03-08 09:58:20,1001.0,3906.0,3379.0,fail
HDDSN06961,CRSTR01O,2015-03-05 01:51:00,EGRWT0103,2015-03-05 03:25:05,1515.0,3002.0,1369.0,pass
HDDSN06962,CRSTR01C,2015-03-07 06:41:00,EGRWT0101,2015-03-07 07:37:50,1335.0,4788.0,1167.0,fail
HDDSN06963,CRSTR01N,2015-03-09 04:10:00,EGRWT0107,2015-03-09 06:05:29,1175.0,5222.0,2787.0,fail
HDDSN06964,CRSTR01F,2015-03-07 04:02:00,EGRWT0110,2015-03-07 04:43:20,1001.0,5149.0,4019.0,fail
HDDSN06965,CRSTR01T,2015-03-10 15:07:00,EGRWT0105,2015-03-10 17:39:28,2266.0,3551.0,2463.0,fail
HDDSN06966,CRSTR01R,2015-03-10 15:31:00,EGRWT0107,2015-03-10 16:59:42,1962.0,6429.0,1347.0,pass
HDDSN06968,CRSTR01E,2015-03-06 01:15:00,EGRWT0102,2015-03-06 02:41:56,3897.0,2408.0,2383.0,pass
HDDSN06969,CRSTR01H,2015-03-07 08:58:00,EGRWT0112,2015-03-07 10:41:18,1312.0,1899.0,2545.0,fail
HDDSN06971,CRSTR01I,2015-03-06 02:43:00,EGRWT0110,2015-03-06 03:23:41,8724.0,5774.0,3217.0,pass
HDDSN06972,CRSTR01P,2015-03-11 10:07:00,EGRWT0114,2015-03-11 13:33:35,3500.0,5863.0,2963.0,fail
HDDSN06973,CRSTR01T,2015-03-08 19:36:00,EGRWT0111,2015-03-08 23:56:31,1015.0,4940.0,1571.0,fail
HDDSN06975,CRSTR01D,2015-03-09 10:53:00,EGRWT0104,2015-03-09 12:32:59,1443.0,3301.0,2021.0,pass
HDDSN06977,CRSTR01D,2015-03-08 03:57:00,EGRWT0112,2015-03-08 06:21:37,1037.0,2711.0,3280.0,pass
HDDSN06978,CRSTR01I,2015-03-06 20:01:00,EGRWT0111,2015-03-06 21:08:21,3560.0,4191.0,2074.0,pass
HDDSN06979,CRSTR01O,2015-03-08 07:04:00,EGRWT0106,2015-03-08 08:24:50,1001.0,3825.0,1328.0,pass
HDDSN06980,CRSTR01O,2015-03-11 03:21:00,EGRWT0102,2015-03-11 04:40:11,1701.0,5166.0,3027.0,pass
HDDSN06981,CRSTR01N,2015-03-09 23:15:00,EGRWT0100,2015-03-10 00:00:46,1004.0,4173.0,5419.0,fail
HDDSN06982,CRSTR01G,2015-03-11 13:03:00,EGRWT0100,2015-03-11 14:22:19,1054.0,3640.0,2475.0,pass
HDDSN06983,CRSTR01I,2015-03-09 01:18:00,EGRWT0112,2015-03-09 03:36:12,1311.0,3266.0,3630.0,pass
HDDSN06984,CRSTR01I,2015-03-06 23:29:00,EGRWT0100,2015-03-07 00:41:29,1166.0,5617.0,1538.0,pass
HDDSN06986,CRSTR01R,2015-03-10 12:45:00,EGRWT0112,2015-03-10 14:08:56,1157.0,3850.0,1140.0,pass
HDDSN06987,CRSTR01A,2015-03-07 15:44:00,EGRWT0111,2015-03-07 17:57:42,1560.0,3446.0,3037.0,fail
HDDSN06988,CRSTR01G,2015-03-10 06:18:00,EGRWT0113,2015-03-10 08:10:10,1977.0,4468.0,3082.0,pass
HDDSN06989,CRSTR01O,2015-03-05 20:19:00,EGRWT0107,2015-03-05 20:58:18,8065.0,5226.0,1553.0,fail
HDDSN06990,CRSTR01G,2015-03-10 17:38:00,EGRWT0100,2015-03-10 18:01:21,1097.0,3687.0,2676.0,pass
HDDSN06991,CRSTR01T,2015-03-11 21:56:00,EGRWT0112,2015-03-11 23:35:26,1317.0,4757.0,3454.0,pass
HDDSN06992,CRSTR01T,2015-03-09 10:39:00,EGRWT0105,2015-03-09 11:53:14,5800.0,2737.0,3456.0,pass
HDDSN06993,CRSTR01D,2015-03-11 00:24:00,EGRWT0114,2015-03-11 01:34:46,1146.0,5518.0,3292.0,pass
HDDSN06994,CRSTR01C,2015-03-06 17:51:00,EGRWT0109,2015-03-06 19:47:11,1058.0,2722.0,6041.0,pass
HDDSN06995,CRSTR01L,2015-03-09 22:20:00,EGRWT0103,2015-03-09 23:56:09,2539.0,4032.0,1707.0,pass
HDDSN06997,CRSTR01Q,2015-03-10 05:57:00,EGRWT0108,2015-03-10 06:59:15,1989.0,2697.0,1888.0,pass
HDDSN06998,CRSTR01M,2015-03-07 22:01:00,EGRWT0109,2015-03-07 23:29:09,1130.0,5622.0,3443.0,fail
HDDSN06999,CRSTR01S,2015-03-07 03:24:00,EGRWT0107,2015-03-07 06:00:26,1526.0,2363.0,3615.0,fail
HDDSN07000,CRSTR01F,2015-03-06 16:46:00,EGRWT0112,2015-03-06 19:06:29,1633.0,5436.0,1543.0,pass
HDDSN07001,CRSTR01Q,2015-03-10 12:11:00,EGRWT0106,2015-03-10 12:59:04,1001.0,4339.0,2993.0,pass
HDDSN07002,CRSTR01C,2015-03-08 13:26:00,EGRWT0113,2015-03-08 14:59:27,1307.0,5168.0,2256.0,pass
HDDSN07003,CRSTR01P,2015-03-06 04:55:00,EGRWT0114,2015-03-06 06:35:15,2740.0,3673.0,1371.0,pass
HDDSN07004,CRSTR01H,2015-03-06 01:47:00,EGRWT0106,2015-03-06 03:21:58,1360.0,4300.0,1545.0,pass
HDDSN07005,CRSTR01N,2015-03-08 01:15:00,EGRWT0101,2015-03-08 04:12:13,2817.0,2989.0,3038.0,fail
HDDSN07006,CRSTR01I,2015-03-06 02:17:00,EGRWT0109,2015-03-06 03:52:12,1047.0,4183.0,2673.0,pass
HDDSN07009,CRSTR01J,2015-03-10 04:32:00,EGRWT0107,2015-03-10 05:24:07,1001.0,3654.0,1260.0,pass
HDDSN07010,CRSTR01H,2015-03-08 20:59:00,EGRWT0102,2015-03-08 22:35:30,6170.0,4329.0,2750.0,pass
HDDSN07011,CRSTR01M,2015-03-10 14:46:00,EGRWT0103,2015-03-10 15:47:26,1175.0,5317.0,1910.0,pass
HDDSN07013,CRSTR01A,2015-03-10 14:03:00,EGRWT0104,2015-03-10 16:04:17,2464.0,6039.0,2682.0,pass
HDDSN07015,CRSTR01N,2015-03-11 17:11:00,EGRWT0101,2015-03-11 17:56:30,1008.0,3516.0,4303.0,pass
HDDSN07016,CRSTR01J,2015-03-11 21:46:00,EGRWT0100,2015-03-11 23:10:33,3549.0,2304.0,3809.0,pass
HDDSN07017,CRSTR01M,2015-03-09 23:50:00,EGRWT0106,2015-03-10 02:06:45,1076.0,6132.0,5591.0,fail
HDDSN07018,CRSTR01L,2015-03-06 19:17:00,EGRWT0103,2015-03-06 21:48:59,1601.0,4693.0,3216.0,fail
HDDSN07020,CRSTR01E,2015-03-09 18:27:00,EGRWT0110,2015-03-09 21:01:05,2196.0,4445.0,2835.0,pass
HDDSN07021,CRSTR01K,2015-03-11 23:29:00,EGRWT0106,2015-03-12 00:26:30,1073.0,4430.0,1965.0,pass
HDDSN07022,CRSTR01M,2015-03-09 11:05:00,EGRWT0114,2015-03-09 13:00:56,1038.0,4937.0,2145.0,pass
HDDSN07023,CRSTR01M,2015-03-10 16:14:00,EGRWT0107,2015-03-10 16:57:33,6221.0,4497.0,2499.0,pass
HDDSN07024,CRSTR01Q,2015-03-07 18:01:00,EGRWT0102,2015-03-07 20:57:44,5629.0,3922.0,2491.0,fail
HDDSN07025,CRSTR01C,2015-03-09 04:23:00,EGRWT0113,2015-03-09 05:52:00,2534.0,4054.0,1403.0,pass
HDDSN07026,CRSTR01H,2015-03-05 21:34:00,EGRWT0113,2015-03-05 23:19:43,1600.0,2022.0,2822.0,pass
HDDSN07027,CRSTR01R,2015-03-10 20:56:00,EGRWT0101,2015-03-10 22:31:45,1169.0,3976.0,1459.0,pass
HDDSN07029,CRSTR01T,2015-03-07 05:12:00,EGRWT0105,2015-03-07 06:09:22,1475.0,4717.0,1911.0,fail
HDDSN07031,CRSTR01A,2015-03-10 03:15:00,EGRWT0108,2015-03-10 05:04:25,1587.0,4580.0,1712.0,pass
HDDSN07033,CRSTR01L,2015-03-07 03:35:00,EGRWT0105,2015-03-07 05:00:27,1544.0,5708.0,2921.0,fail
HDDSN07034,CRSTR01K,2015-03-11 05:27:00,EGRWT0102,2015-03-11 07:06:22,1298.0,3460.0,1940.0,pass
HDDSN07035,CRSTR01O,2015-03-10 04:18:00,EGRWT0109,2015-03-10 06:14:44,1998.0,2169.0,1708.0,pass
HDDSN07036,CRSTR01M,2015-03-06 22:26:00,EGRWT0110,2015-03-06 23:15:21,1019.0,5543.0,2123.0,pass
HDDSN07037,CRSTR01D,2015-03-10 14:02:00,EGRWT0103,2015-03-10 16:02:42,8948.0,2710.0,4820.0,pass
HDDSN07041,CRSTR01D,2015-03-09 05:13:00,EGRWT0107,2015-03-09 07:22:20,1831.0,5672.0,1867.0,fail
HDDSN07042,CRSTR01E,2015-03-07 16:53:00,EGRWT0112,2015-03-07 19:14:09,1950.0,3915.0,6664.0,fail
HDDSN07043,CRSTR01S,2015-03-10 03:41:00,EGRWT0109,2015-03-10 04:51:28,5140.0,5199.0,3084.0,pass
HDDSN07044,CRSTR01N,2015-03-08 13:38:00,EGRWT0105,2015-03-08 15:06:22,8545.0,3614.0,5148.0,fail
HDDSN07045,CRSTR01C,2015-03-06 20:41:00,EGRWT0103,2015-03-06 22:46:41,1966.0,2345.0,2026.0,pass
HDDSN07046,CRSTR01O,2015-03-09 11:14:00,EGRWT0110,2015-03-09 11:58:23,1909.0,5507.0,4248.0,pass
HDDSN07047,CRSTR01F,2015-03-06 03:21:00,EGRWT0101,2015-03-06 04:32:14,4789.0,3724.0,3046.0,pass
HDDSN07049,CRSTR01N,2015-03-05 11:03:00,EGRWT0105,2015-03-05 11:47:50,1100.0,1663.0,1093.0,pass
HDDSN07051,CRSTR01F,2015-03-10 13:12:00,EGRWT0106,2015-03-10 15:42:16,1511.0,4937.0,2108.0,pass
HDDSN07052,CRSTR01N,2015-03-10 00:28:00,EGRWT0107,2015-03-10 01:27:05,4163.0,2960.0,3276.0,fail
HDDSN07053,CRSTR01N,2015-03-07 21:08:00,EGRWT0102,2015-03-07 23:29:54,4467.0,4244.0,1315.0,fail
HDDSN07054,CRSTR01H,2015-03-11 05:11:00,EGRWT0109,2015-03-11 07:55:35,1022.0,2105.0,1553.0,pass
HDDSN07055,CRSTR01O,2015-03-08 04:22:00,EGRWT0113,2015-03-08 06:51:36,2525.0,2354.0,2045.0,pass
HDDSN07056,CRSTR01T,2015-03-07 05:30:00,EGRWT0110,2015-03-07 09:40:03,2367.0,7799.0,1785.0,fail
HDDSN07057,CRSTR01J,2015-03-08 15:57:00,EGRWT0111,2015-03-08 16:37:40,6974.0,6327.0,2977.0,pass
HDDSN07058,CRSTR01I,2015-03-07 00:31:00,EGRWT0108,2015-03-07 02:24:10,2256.0,4771.0,3202.0,fail
HDDSN07060,CRSTR01C,2015-03-05 15:22:00,EGRWT0110,2015-03-05 17:06:11,3618.0,3135.0,3975.0,pass
HDDSN07064,CRSTR01L,2015-03-11 11:39:00,EGRWT0100,2015-03-11 14:03:41,2286.0,7978.0,5243.0,fail
HDDSN07065,CRSTR01C,2015-03-09 15:42:00,EGRWT0105,2015-03-09 17:46:57,1902.0,4604.0,5138.0,fail
HDDSN07066,CRSTR01O,2015-03-09 05:45:00,EGRWT0101,2015-03-09 06:40:27,3201.0,2018.0,1737.0,pass
HDDSN07068,CRSTR01H,2015-03-11 12:11:00,EGRWT0108,2015-03-11 14:44:08,5203.0,2883.0,1987.0,fail
HDDSN07069,CRSTR01B,2015-03-09 09:22:00,EGRWT0113,2015-03-09 10:41:04,1008.0,2635.0,2278.0,pass
HDDSN07070,CRSTR01J,2015-03-08 10:28:00,EGRWT0107,2015-03-08 11:49:19,1454.0,3794.0,3541.0,pass
HDDSN07071,CRSTR01P,2015-03-09 09:56:00,EGRWT0101,2015-03-09 11:17:30,1301.0,3464.0,5699.0,pass
HDDSN07074,CRSTR01B,2015-03-09 13:13:00,EGRWT0112,2015-03-09 15:00:55,1738.0,2853.0,2043.0,pass
HDDSN07075,CRSTR01R,2015-03-07 18:46:00,EGRWT0102,2015-03-07 19:44:19,1350.0,5218.0,1896.0,fail
HDDSN07076,CRSTR01D,2015-03-07 09:15:00,EGRWT0103,2015-03-07 10:37:04,5674.0,5882.0,3015.0,fail
HDDSN07078,CRSTR01B,2015-03-11 14:57:00,EGRWT0101,2015-03-11 15:55:35,4630.0,4464.0,1443.0,pass
HDDSN07079,CRSTR01H,2015-03-06 01:39:00,EGRWT0110,2015-03-06 02:14:53,2151.0,4508.0,2472.0,pass
HDDSN07080,CRSTR01L,2015-03-05 01:43:00,EGRWT0103,2015-03-05 02:30:26,2608.0,2714.0,1204.0,pass
HDDSN07081,CRSTR01I,2015-03-09 09:32:00,EGRWT0105,2015-03-09 11:52:59,1319.0,5247.0,3735.0,pass
HDDSN07082,CRSTR01H,2015-03-07 12:22:00,EGRWT0114,2015-03-07 14:12:11,5283.0,3376.0,2579.0,fail
HDDSN07083,CRSTR01J,2015-03-07 14:45:00,EGRWT0110,2015-03-07 15:32:44,1235.0,5853.0,7312.0,fail
HDDSN07084,CRSTR01T,2015-03-10 06:43:00,EGRWT0111,2015-03-10 11:03:23,1021.0,4566.0,1323.0,fail
HDDSN07086,CRSTR01A,2015-03-10 21:35:00,EGRWT0108,2015-03-10 23:12:03,1352.0,3198.0,2509.0,pass
HDDSN07087,CRSTR01F,2015-03-11 17:38:00,EGRWT0109,2015-03-11 19:53:09,1184.0,2579.0,4048.0,pass
HDDSN07088,CRSTR01H,2015-03-11 15:51:00,EGRWT0114,2015-03-11 18:12:46,1756.0,2587.0,1587.0,pass
HDDSN07089,CRSTR01N,2015-03-05 20:28:00,EGRWT0102,2015-03-05 22:20:38,1025.0,2501.0,3066.0,pass
HDDSN07090,CRSTR01E,2015-03-11 15:52:00,EGRWT0114,2015-03-11 17:14:17,1183.0,5720.0,1979.0,pass
HDDSN07091,CRSTR01E,2015-03-08 03:22:00,EGRWT0104,2015-03-08 06:24:47,3947.0,4300.0,2973.0,fail
HDDSN07092,CRSTR01I,2015-03-05 17:14:00,EGRWT0107,2015-03-05 17:53:27,1453.0,3274.0,4479.0,pass
HDDSN07093,CRSTR01C,2015-03-11 02:26:00,EGRWT0113,2015-03-11 03:55:31,12613.0,5550.0,2268.0,fail
HDDSN07094,CRSTR01B,2015-03-11 01:34:00,EGRWT0111,2015-03-11 03:25:27,1469.0,4727.0,1624.0,fail
HDDSN07095,CRSTR01B,2015-03-06 17:16:00,EGRWT0111,2015-03-06 18:16:22,4628.0,3644.0,1398.0,fail
HDDSN07096,CRSTR01S,2015-03-11 02:59:00,EGRWT0106,2015-03-11 05:22:22,1193.0,5616.0,3008.0,pass
HDDSN07099,CRSTR01R,2015-03-10 19:07:00,EGRWT0112,2015-03-10 22:27:59,2919.0,4662.0,3818.0,fail
HDDSN07100,CRSTR01C,2015-03-08 20:29:00,EGRWT0106,2015-03-08 22:04:54,1107.0,4470.0,1608.0,pass
HDDSN07101,CRSTR01H,2015-03-07 16:27:00,EGRWT0102,2015-03-07 17:29:34,4149.0,5020.0,2203.0,fail
HDDSN07102,CRSTR01I,2015-03-11 20:28:00,EGRWT0101,2015-03-11 21:59:21,1420.0,2971.0,2505.0,pass
HDDSN07104,CRSTR01R,2015-03-08 01:58:00,EGRWT0114,2015-03-08 03:55:09,3608.0,3576.0,1746.0,pass
HDDSN07105,CRSTR01A,2015-03-10 23:43:00,EGRWT0113,2015-03-11 02:07:22,1333.0,2292.0,2282.0,pass
HDDSN07106,CRSTR01L,2015-03-05 11:21:00,EGRWT0106,2015-03-05 14:23:21,1128.0,5083.0,7090.0,fail
HDDSN07108,CRSTR01L,2015-03-07 16:05:00,EGRWT0104,2015-03-07 16:58:59,1034.0,2828.0,1899.0,fail
HDDSN07110,CRSTR01J,2015-03-10 19:47:00,EGRWT0105,2015-03-10 20:37:44,1080.0,4129.0,2369.0,pass
HDDSN07111,CRSTR01T,2015-03-07 21:39:00,EGRWT0102,2015-03-07 22:12:59,1002.0,3829.0,3733.0,fail
HDDSN07113,CRSTR01S,2015-03-07 03:35:00,EGRWT0100,2015-03-07 05:42:05,2371.0,4510.0,1707.0,fail
HDDSN07115,CRSTR01A,2015-03-07 06:21:00,EGRWT0104,2015-03-07 07:31:37,1076.0,4535.0,4215.0,fail
HDDSN07116,CRSTR01J,2015-03-09 18:25:00,EGRWT0112,2015-03-09 19:41:39,1463.0,6301.0,2639.0,pass
HDDSN07117,CRSTR01Q,2015-03-10 22:45:00,EGRWT0109,2015-03-10 23:56:33,1033.0,4732.0,2116.0,pass
HDDSN07118,CRSTR01T,2015-03-06 15:23:00,EGRWT0110,2015-03-06 16:22:03,1091.0,4363.0,2741.0,pass
HDDSN07119,CRSTR01H,2015-03-06 05:04:00,EGRWT0111,2015-03-06 06:20:44,1400.0,5099.0,3947.0,pass
HDDSN07120,CRSTR01R,2015-03-08 15:37:00,EGRWT0111,2015-03-08 19:16:57,3650.0,4281.0,3368.0,fail
HDDSN07121,CRSTR01N,2015-03-11 03:25:00,EGRWT0101,2015-03-11 05:29:28,2568.0,5586.0,1988.0,pass
HDDSN07122,CRSTR01F,2015-03-08 02:47:00,EGRWT0103,2015-03-08 04:32:39,2623.0,3726.0,3247.0,pass
HDDSN07124,CRSTR01Q,2015-03-09 11:09:00,EGRWT0111,2015-03-09 14:06:44,1538.0,4418.0,1719.0,fail
HDDSN07125,CRSTR01N,2015-03-08 09:38:00,EGRWT0101,2015-03-08 10:11:23,2442.0,5111.0,1826.0,pass
HDDSN07126,CRSTR01Q,2015-03-07 03:46:00,EGRWT0108,2015-03-07 05:10:11,5994.0,1953.0,2443.0,pass
HDDSN07127,CRSTR01L,2015-03-11 18:37:00,EGRWT0113,2015-03-11 19:38:15,1300.0,4714.0,4910.0,fail
HDDSN07128,CRSTR01I,2015-03-05 14:30:00,EGRWT0100,2015-03-05 16:04:42,1541.0,3908.0,4793.0,pass
HDDSN07129,CRSTR01A,2015-03-07 11:29:00,EGRWT0108,2015-03-07 12:56:13,4563.0,1741.0,1441.0,fail
HDDSN07130,CRSTR01Q,2015-03-08 19:39:00,EGRWT0102,2015-03-08 20:52:07,1798.0,4072.0,2958.0,pass
HDDSN07131,CRSTR01Q,2015-03-05 11:33:00,EGRWT0103,2015-03-05 14:17:48,1440.0,3764.0,2620.0,fail
HDDSN07133,CRSTR01E,2015-03-07 12:19:00,EGRWT0105,2015-03-07 14:55:48,2695.0,3060.0,2958.0,fail
HDDSN07134,CRSTR01F,2015-03-11 10:30:00,EGRWT0112,2015-03-11 12:49:00,2282.0,4085.0,1689.0,pass
HDDSN07135,CRSTR01F,2015-03-08 03:16:00,EGRWT0110,2015-03-08 04:11:45,1328.0,4071.0,1474.0,pass
HDDSN07136,CRSTR01R,2015-03-08 23:23:00,EGRWT0113,2015-03-09 01:51:08,1152.0,3738.0,2565.0,pass
HDDSN07137,CRSTR01S,2015-03-08 21:06:00,EGRWT0108,2015-03-08 23:09:10,1523.0,3319.0,3085.0,pass
HDDSN07139,CRSTR01M,2015-03-08 13:50:00,EGRWT0104,2015-03-08 15:19:02,1069.0,3738.0,3614.0,pass
HDDSN07140,CRSTR01O,2015-03-10 08:14:00,EGRWT0107,2015-03-10 09:08:51,1355.0,5154.0,1638.0,pass
HDDSN07142,CRSTR01P,2015-03-09 12:45:00,EGRWT0104,2015-03-09 13:46:10,1178.0,3553.0,1544.0,pass
HDDSN07143,CRSTR01Q,2015-03-11 14:57:00,EGRWT0102,2015-03-11 16:37:32,1007.0,1649.0,2186.0,pass
HDDSN07144,CRSTR01L,2015-03-08 23:10:00,EGRWT0104,2015-03-08 23:53:14,3892.0,5331.0,1472.0,pass
HDDSN07145,CRSTR01G,2015-03-06 08:19:00,EGRWT0107,2015-03-06 09:46:02,4584.0,6101.0,1256.0,pass
HDDSN07146,CRSTR01K,2015-03-07 15:11:00,EGRWT0105,2015-03-07 16:17:45,1002.0,3840.0,2938.0,fail
HDDSN07148,CRSTR01Q,2015-03-09 17:17:00,EGRWT0109,2015-03-09 19:21:51,1016.0,4244.0,2179.0,pass
HDDSN07149,CRSTR01P,2015-03-11 13:23:00,EGRWT0109,2015-03-11 14:33:58,1170.0,3617.0,2390.0,pass
HDDSN07150,CRSTR01G,2015-03-06 20:37:00,EGRWT0101,2015-03-06 21:23:22,1166.0,4046.0,2630.0,pass
HDDSN07152,CRSTR01R,2015-03-11 03:41:00,EGRWT0105,2015-03-11 05:23:38,1238.0,2195.0,2420.0,pass
HDDSN07153,CRSTR01A,2015-03-10 05:30:00,EGRWT0108,2015-03-10 07:40:33,1340.0,4384.0,2810.0,pass
HDDSN07154,CRSTR01M,2015-03-11 17:25:00,EGRWT0101,2015-03-11 18:10:58,1021.0,5700.0,1691.0,pass
HDDSN07155,CRSTR01P,2015-03-06 08:04:00,EGRWT0104,2015-03-06 09:23:16,1002.0,4857.0,3594.0,pass
HDDSN07156,CRSTR01S,2015-03-08 23:06:00,EGRWT0104,2015-03-09 01:03:39,1124.0,1883.0,1768.0,pass
HDDSN07157,CRSTR01I,2015-03-06 07:03:00,EGRWT0105,2015-03-06 08:21:55,1003.0,4328.0,1100.0,pass
HDDSN07159,CRSTR01D,2015-03-08 06:34:00,EGRWT0102,2015-03-08 07:24:03,2054.0,3182.0,1657.0,pass
HDDSN07160,CRSTR01I,2015-03-05 05:25:00,EGRWT0108,2015-03-05 06:56:56,2989.0,3671.0,1380.0,pass
